index,artist_name,artist_genres,album_name,track_name,All_genres,track_id,Popular,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,time_signature,valence
5959,Black Atlass,rap,Pain & Pleasure,Fantasy,"['Black Atlass', ['trap soul']]",3UVVNiFBnYuORmpaYifi6q,0,0.37,0.693,246360,0.5529999999999999,7,0.14800000000000002,-6.8679999999999986,0.0375,124.117,4,0.153
3626,Cody Jinks,rock,Lifers,Desert Wind,"['Cody Jinks', ['modern southern rock', 'outlaw country', 'red dirt']]",7m1cCRSC72tZDD6BZbyjx6,0,0.0296,0.535,262747,0.619,10,0.272,-5.482,0.0341,108.522,4,0.4920000000000001
5062,Flatbush Zombies,hip hop,Vacation In Hell,Best American,"['Flatbush Zombies', ['hip hop', 'pop rap', 'rap', 'trap music', 'underground hip hop']]",18QDjWQnHOyrHdM28Q2xYk,0,0.0535,0.8290000000000001,235630,0.499,1,0.328,-10.446,0.32,99.061,4,0.235
4039,La Maquinaria Norteña,pop,Amor Traicionero,Amor Traicionero,"['La Maquinaria Norteña', ['duranguense', 'norteno', 'regional mexican', 'regional mexican pop']]",3gKV1ifWUKZkINc2zCLlJj,0,0.249,0.643,181173,0.929,2,0.0862,-3.44,0.0348,100.044,4,0.927
5067,Sleepy John,blues,Thunderstorm & Rain (Sleep & Mindfulness),"Thunder & Rain Sounds, Pt. 44","['Sleepy John', ['environmental'], ['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']]",7h4ecVO6K3YkgsNDaVhjpG,0,0.00182,0.189,75167,0.438,6,0.32,-35.354,0.0532,75.081,5,0.0328
5731,Heilung,folk,Ofnir,Hakkerskaldyr,"['Heilung', ['medieval folk', 'rune folk', 'viking folk']]",3VzPylMTBhGNAiHRd9rmTV,0,0.369,0.5820000000000001,129387,0.188,11,0.146,-11.788,0.0375,118.571,4,0.0386
6993,Koven,rap,Voices,Voices,"['Koven', ['bass trap', 'brostep', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house', 'pop edm', 'tracestep', 'traprun'], ['classic french pop']]",0M0dQgP5wrl9nYPZgvu8ZC,0,0.00353,0.419,203478,0.841,7,0.103,-3.81,0.0598,92.009,4,0.17
5772,Beartooth,metal,Disease,Used and Abused,"['Beartooth', ['metalcore', 'post-screamo', 'screamo']]",009TjPzPuetzFiJNnBEVrV,0,0.000801,0.419,211968,0.98,8,0.134,-3.36,0.0925,194.80900000000003,4,0.5670000000000001
4922,Njomza,r&b,Vacation,Me & You,"['Njomza', ['alternative r&b']]",6uxcCb3i0ijX0mMnvFBUhr,0,0.836,0.7759999999999999,146039,0.41,6,0.111,-9.091,0.0393,134.977,4,0.341
7035,Ice Cube,hip hop,Everythangs Corrupt,Good Cop Bad Cop,"['Ice Cube', ['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap'], ['gangster rap']]",2Ze19WJKgHCTClN6DhqZL6,0,0.12,0.6759999999999999,208787,0.949,1,0.17800000000000002,-2.42,0.308,91.985,4,0.825
5773,MGMT,rock,Little Dark Age,When You're Small,"['MGMT', ['alternative dance', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'rock']]",0fokoG1PTmfQr6HrBoKzo1,0,0.612,0.465,210880,0.465,2,0.223,-7.792000000000002,0.0276,140.001,4,0.242
3635,Young Dolph,rap,Niggas Get Shot Everyday,Playa,"['Young Dolph', ['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",3P3qf7uk5WoWCcNvaAfss0,0,0.13,0.8170000000000001,164144,0.647,8,0.106,-4.694,0.139,142.03799999999995,4,0.42
4033,Moneybagg Yo,rap,RESET,They Madd,"['Moneybagg Yo', ['rap', 'southern hip hop', 'trap music']]",4q3q8GiRSa1rKBCdwwsSHc,0,0.00254,0.762,189848,0.675,10,0.109,-6.606,0.236,131.997,4,0.493
5833,Shiloh Dynasty,rock,Who Are You?,Now I Feel X Only You,"['Shiloh Dynasty', ['lo-fi beats']]",41yhSuIy7Jur8eidYrQYmJ,0,0.0895,0.652,280961,0.501,4,0.191,-8.495,0.3670000000000001,120.047,4,0.35100000000000003
4486,Manchester Orchestra,folk,Allentown,Allentown,"['Manchester Orchestra', ['dreamo', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']]",6bb77nRT3KdLYm0AO5ZTQi,0,0.615,0.404,193573,0.272,0,0.13,-10.575,0.0445,126.18,4,0.119
5920,We The Kings,indie,Six,On My Love,"['We The Kings', ['emo', 'neo mellow', 'neon pop punk', 'piano rock', 'pop emo', 'pop punk', 'pop rock', 'post-teen pop']]",0htO5r4IUyYLh89w9X2Ddc,0,0.0314,0.515,251704,0.792,0,0.139,-5.3279999999999985,0.0419,145.97899999999996,4,0.312
4358,Grateful Dead,rock,Pacific Northwest '73-'74: Believe it If You Need It (Live),"Sugaree - Live at P.N.E. Coliseum, Vancouver, B.C. 5/17/74","['Grateful Dead', ['classic rock', 'cosmic american', 'folk rock', 'jam band', 'psychedelic rock', 'rock', 'roots rock', 'southern rock']]",3fAFAcIEGuHBYjqIxm3BCe,0,0.654,0.626,457320,0.321,4,0.387,-13.265999999999998,0.0427,113.029,4,0.5529999999999999
3633,Southside,rap,Swervo,Who Run It (Remix),"['Southside', ['vapor trap'], ['heartland rock', 'pub rock', 'roots rock'], ['anthem worship'], ['argentine hip hop', 'trap argentino', 'trap espanol'], ['thai hip hop', 'thai pop'], ['dirty texas rap']]",2ZZsvbuTbdD3mMEIxlEbKT,0,0.31,0.643,168808,0.6920000000000001,6,0.277,-11.043,0.403,159.151,4,0.55
7466,Dropgun,house,Somebody,Somebody,"['Dropgun', ['big room', 'deep big room', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house']]",5txUvl9hfBJ0Yg8vAzGpSb,0,0.0761,0.621,132857,0.931,4,0.108,-0.982,0.035,111.947,4,0.47
4624,G Herbo,rap,Swervo,Letter,"['G Herbo', ['chicago rap', 'drill', 'rap', 'southern hip hop', 'trap music', 'vapor trap']]",4UWVogPrGkwIA2A0fsCopM,0,0.219,0.792,285320,0.7929999999999999,8,0.162,-5.185,0.208,110.01,4,0.601
6988,Def Leppard,rock,Spotify Singles,Hysteria - Recorded At Spotify Studios NYC,"['Def Leppard', ['album rock', 'glam metal', 'hard rock', 'metal', 'rock'], ['tribute']]",2RWd4riqvRVk586L76g9Vq,0,1.8e-05,0.522,365303,0.731,6,0.0514,-7.122999999999998,0.0272,109.696,4,0.114
5751,Bebe Rexha,pop,I'm a Mess (Remixes),I'm a Mess - Robin Schulz Remix,"['Bebe Rexha', ['dance pop', 'pop', 'post-teen pop']]",4VargQf8dDrDxtffYH78Sk,0,0.0066,0.6579999999999999,200675,0.848,11,0.204,-5.735,0.0503,121.953,4,0.447
7096,Benny Benni,latin,El Combo Me Llama 2,El Combo Me Llama 2,"['Benny Benni', ['reggaeton flow'], ['deep indian pop', 'desi pop', 'filmi', 'modern bollywood', 'mollywood', 'sufi', 'tamil pop']]",4uuGltp3Z6d0IUxsSf4xFl,0,0.336,0.775,414578,0.785,2,0.0653,-4.335,0.112,168.005,4,0.6890000000000001
7118,Damien Jurado,country,The Horizon Just Laughed,Allocate,"['Damien Jurado', ['alternative country', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'new americana', 'slow core', 'stomp and holler']]",03R98jsbedDpyZmB1tFfZm,0,0.675,0.458,282680,0.362,2,0.105,-12.289,0.0253,77.032,4,0.397
6486,The Rose,pop,Tofu Personified Pt. 3 (Original Television Soundtrack),with you,"['The Rose', ['k-pop', 'k-pop boy group'], ['indie electro-pop', 'indie poptimism'], ['country rock'], ['early music ensemble'], ['choral', 'early music ensemble', 'viol'], ['cowboy western', 'western swing'], ['deep soul house'], ['psychobilly']]",4epozEKOwPtszj2zaKeVIP,0,0.92,0.76,209231,0.328,3,0.13,-9.781,0.0349,122.024,4,0.297
4712,Sleepy John,blues,Thunderstorm & Rain (Sleep & Mindfulness),"Thunder & Rain Sounds, Pt. 49","['Sleepy John', ['environmental'], ['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']]",5Mi4rW506mHbQGjfDqb6ca,0,0.000685,0.2,69635,0.371,11,0.476,-34.671,0.0681,96.756,4,0.0376
6981,Damien Jurado,country,The Horizon Just Laughed,The Last Great Washington State,"['Damien Jurado', ['alternative country', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'new americana', 'slow core', 'stomp and holler']]",6dw77SiVkP3HurqIYE7twQ,0,0.657,0.632,379893,0.256,3,0.0811,-12.081,0.0335,106.039,4,0.461
7005,Jackson Wang,hip hop,Different Game (feat. Gucci Mane),Different Game (feat. Gucci Mane),"['Jackson Wang', ['chinese hip hop', 'k-pop']]",5kqDWcgmyzJW3lqXf716oB,0,0.00807,0.7040000000000001,167320,0.831,1,0.105,-3.298,0.126,163.945,4,0.32299999999999995
5701,Bass Drum of Death,rock,Just Business,Just Business,"['Bass Drum of Death', ['australian garage punk', 'garage pop', 'garage rock', 'indie garage rock', 'mississippi indie', 'modern rock', 'noise pop', 'popgaze']]",0VIMMw4UzOEMSKGLHa5rfR,0,0.000175,0.531,244800,0.976,7,0.392,-7.338999999999999,0.0448,115.029,4,0.527
5946,Charlotte Day Wilson,r&b,Spotify Singles,"Here You Come Again - Recorded at HOB Studios, Toronto","['Charlotte Day Wilson', ['alternative r&b', 'electropop', 'indie r&b', 'neo r&b', 'neo soul']]",5fpymVNyujJ2UohIX5ujxw,0,0.903,0.423,189660,0.224,5,0.285,-9.424,0.0722,76.801,1,0.147
7541,Keanu Silva,house,Fine Day (BLR Remix),Fine Day - BLR Remix,"['Keanu Silva', ['future house']]",4OlCbcicX7plu0HJYsNcAC,0,0.012,0.629,200000,0.8540000000000001,6,0.0787,-4.931,0.264,119.997,4,0.5660000000000001
4720,Sleepy John,blues,Thunderstorm & Rain (Sleep & Mindfulness),"Thunder & Rain Sounds, Pt. 54","['Sleepy John', ['environmental'], ['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']]",76HvacKTjQJ8bsV0EnN4ds,0,0.000257,0.193,69732,0.43,1,0.429,-32.823,0.0678,93.391,3,0.0344
5107,Trevor Daniel,r&b,Homesick,I Don't Know,"['Trevor Daniel', ['alternative r&b', 'emo rap']]",3PadWF84swB6CPBvEK8itU,0,0.871,0.6970000000000001,191600,0.395,11,0.322,-7.667000000000002,0.041,75.021,4,0.608
4906,Sleepy John,blues,Thunderstorm & Rain (Sleep & Mindfulness),"Thunder & Rain Sounds, Pt. 47","['Sleepy John', ['environmental'], ['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']]",3Egc4zDtInAsLDB4XCXzbF,0,0.00135,0.158,64094,0.327,1,0.171,-35.728,0.0435,77.25,5,0.0574
4327,Mitchell Tenpenny,country,Telling All My Secrets,Truck I Drove in High School,"['Mitchell Tenpenny', ['contemporary country', 'country pop', 'heartland rock']]",5wBfIOzzWyPZ7Ri6tpM2kM,0,0.059,0.612,207489,0.955,6,0.336,-2.778,0.0735,148.039,4,0.78
5180,watt,rock,Burning Man (with Post Malone),Burning Man (with Post Malone),"['watt', ['modern alternative rock'], ['wrestling'], ['british soul'], ['modern blues rock'], ['scottish singer-songwriter'], ['atmospheric doom', 'doom metal', 'uk doom metal']]",1sbuJB4qjnA7NscUTj7lsN,0,0.0114,0.57,197507,0.883,2,0.0553,-2.775,0.0582,158.082,4,0.487
4364,Tee Grizzley,hip hop,Still My Moment,Get Right,"['Tee Grizzley', ['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",2hc5T3WphxOr3VbiuqmuiC,0,0.00881,0.631,167660,0.527,11,0.221,-7.426,0.376,184.033,4,0.299
4470,Vic Mensa,rap,HOOLIGANS,Klonopin,"['Vic Mensa', ['chicago rap', 'conscious hip hop', 'deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']]",4DIHeElqQbFQv31kL3a0jL,0,0.161,0.799,199667,0.6609999999999999,1,0.162,-6.301,0.0995,129.997,4,0.453
6395,Alkaline,rock,Deep Sleep,Deep Sleep,"['Alkaline', ['chicago punk', 'emo', 'melodic hardcore', 'pop punk', 'punk', 'skate punk'], ['dancehall', 'panamanian pop']]",3gL7eEGrS5yCKuwtqtNUNX,0,0.453,0.7,213394,0.797,1,0.223,-5.0539999999999985,0.14,108.893,4,0.43
6807,Ice Cube,hip hop,Everythangs Corrupt,Streets Shed Tears,"['Ice Cube', ['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap'], ['gangster rap']]",4KKpAywJW3PNgthNYAiGkW,0,0.174,0.495,241560,0.747,1,0.125,-3.534,0.249,80.104,4,0.462
6971,Machine Head,metal,Catharsis,Volatile,"['Machine Head', ['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic metalcore', 'metal', 'nu metal', 'post-grunge', 'rap rock', 'rock'], ['deep free jazz', 'psychedelic blues-rock'], ['brazilian stoner rock']]",1Bjg1iKnCMnIjjZEF2lZy3,0,0.000139,0.425,278787,0.991,1,0.336,-3.406,0.103,103.348,4,0.326
6515,Mut4y,pop,Commando (feat. Wizkid & Ceeza Milli),Commando (feat. Wizkid & Ceeza Milli),"['Mut4y', ['afropop', 'nigerian pop']]",78PRIf29azufyk0znrzkXM,0,0.6709999999999999,0.8640000000000001,233195,0.633,8,0.102,-6.472,0.14,104.943,4,0.86
5684,The Blancos,rock,We’re Tired,We’re Tired,"['The Blancos', ['modern alternative rock']]",7gooAzwkAXiOE5HlriZmHN,0,0.0129,0.616,207067,0.605,1,0.112,-4.641,0.093,77.493,4,0.435
4505,Beach House,pop,Alien,Alien,"['Beach House', ['art pop', 'baltimore indie', 'chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']]",1oIbOjq8A5mTMy5UdhCDai,0,0.219,0.439,243387,0.851,1,0.393,-6.827000000000001,0.0576,119.702,4,0.26
5175,Dayglow,indie,Fuzzybrain,False Direction,"['Dayglow', ['austindie'], ['hardcore punk']]",2kxeIys3SpNwcZSk3rIQ0I,0,0.0304,0.68,277200,0.584,11,0.106,-10.459,0.0617,149.976,4,0.77
5068,Sleepy John,blues,Thunderstorm & Rain (Sleep & Mindfulness),"Thunder & Rain Sounds, Pt. 43","['Sleepy John', ['environmental'], ['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']]",2wKfqM8mIjtFbKovkz23K1,0,0.00111,0.0871,70684,0.253,1,0.631,-34.882,0.0475,166.58,5,0.0394
4064,The Young Escape,house,Love Me Like You,Love Me Like You,"['The Young Escape', ['ccm', 'cedm', 'christian pop']]",526NvYzKFMNDmJJV5trpyt,0,0.136,0.597,183600,0.6990000000000001,1,0.071,-4.6789999999999985,0.0452,86.065,4,0.481
4924,LEDGER,rock,LEDGER EP,Warrior (feat. John Cooper),"['LEDGER', ['alternative ccm', 'ccm', 'christian alternative rock', 'christian rock']]",1GsU9UOiyfavihpw8PZ3ZJ,0,0.00702,0.29100000000000004,209400,0.916,2,0.0603,-3.382,0.117,84.869,4,0.483
5720,Day6,pop,Shoot Me : Youth Part 1,WARNING!,"['Day6', ['k-pop', 'k-pop boy group']]",6P3opmvaRieLo5vLKRPbjy,0,0.0134,0.414,205529,0.893,4,0.114,-1.6,0.21,160.077,4,0.639
4844,Snail Mail,pop,Lush,Anytime,"['Snail Mail', ['art pop', 'baltimore indie', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'preverb']]",1V3iUwmio7uqKh2AtrkjZG,0,0.913,0.339,278053,0.174,1,0.0939,-9.819,0.0296,94.646,3,0.0721
5949,Echos,pop,Revival,Revival,"['Echos', ['indie electro-pop', 'indie poptimism']]",6Tgd0DhWYzCWrwZZB6BPNw,0,0.6679999999999999,0.211,279070,0.284,1,0.105,-10.317,0.0385,83.905,4,0.0638
5716,Devilish Trio,rap,Collection II,Sons of the Serpent,"['Devilish Trio', ['dark trap', 'underground hip hop']]",6sz3CQZAXixBlTcDg3Lwfk,0,0.0292,0.755,228500,0.568,2,0.129,-11.803,0.121,84.007,4,0.273
5781,Waka Flocka Flame,hip hop,Waka Flocka Myers 9,"Can't Slave Me (feat. DJ Whoo Kid, Wildfella & Arman Cekin)","['Waka Flocka Flame', ['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music'], ['karaoke']]",79Ovd9oUeqZEbwwgJClXU9,0,0.00475,0.722,164519,0.82,1,0.4970000000000001,-6.562,0.1,127.931,4,0.478
4764,Chelsea Cutler,pop,Sleeping With Roses,Water on the Bridge,"['Chelsea Cutler', ['dance pop', 'electropop', 'indie poptimism', 'indie r&b', 'pop']]",5PdkO9RT7Z3ANCsaDzLOEp,0,0.504,0.35600000000000004,247387,0.345,1,0.198,-9.184,0.054000000000000006,174.87099999999995,4,0.127
4909,Phony Ppl,r&b,Before You Get a Boyfriend.,Before You Get a Boyfriend.,"['Phony Ppl', ['alternative r&b', 'indie r&b', 'neo r&b']]",4KVTbc2x0EahbAaLHv8TkH,0,0.3720000000000001,0.537,253029,0.7559999999999999,4,0.0917,-6.524,0.321,81.449,4,0.7140000000000001
6799,Jacob Forever,latin,Overboard (Original Motion Picture Soundtrack),Yo Quiero - Finale Version,"['Jacob Forever', ['cubaton', 'latin']]",4hWVIT9a3Jb2IGJY70U9ya,0,0.0769,0.687,171773,0.921,1,0.24,-4.648,0.041,115.011,4,0.934
5053,Chelsea Cutler,pop,Sleeping With Roses II,Too Much I Miss You,"['Chelsea Cutler', ['dance pop', 'electropop', 'indie poptimism', 'indie r&b', 'pop']]",5Z6IL5UmV77qDKp0wxxpFP,0,0.693,0.396,190453,0.35600000000000004,2,0.645,-10.632,0.0999,91.73,4,0.22
7057,August,pop,One Last Time,One Last Time,"['August', ['dance pop', 'deep pop r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary'], ['la pop', 'r&b'], ['christian metal', 'deathcore', 'melodic metalcore', 'metalcore', 'screamo'], ['focus'], ['chill guitar'], ['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship'], ['deep disco house', 'deep euro house', 'deep melodic euro house', 'hamburg electronic', 'microhouse', 'minimal techno', 'organic electronic', 'tech house'], ['focus'], ['jazz rap', 'neo r&b']]",18ZJ0iqnabgkpD4ziSBv5x,0,0.0193,0.58,213364,0.7829999999999999,9,0.125,-6.7879999999999985,0.0337,106.992,4,0.34
4632,The Avett Brothers,country,Trouble Letting Go,Trouble Letting Go,"['The Avett Brothers', ['alternative country', 'folk-pop', 'indie folk', 'indie pop', 'modern rock', 'new americana', 'north carolina indie', 'pop rock', 'progressive bluegrass', 'stomp and holler']]",75GK8TpEmO37hnknch9YgY,0,0.511,0.611,221413,0.621,0,0.213,-4.08,0.0277,132.013,4,0.336
4928,Nebu Kiniza,rap,From Me 2 U,One Love,"['Nebu Kiniza', ['trap music', 'vapor trap']]",3ZY7h8HC7h1s5v3swIORXO,0,0.00351,0.968,151133,0.37,7,0.0781,-8.914,0.0731,129.23,4,0.433
3674,Lud Foe,rap,No Hooks,Ambition of a Rider,"['Lud Foe', ['chicago rap', 'detroit trap', 'trap music', 'vapor trap']]",0juNGetloetMlZb4nasYEE,0,0.0138,0.708,292833,0.735,10,0.0822,-4.09,0.269,162.431,4,0.317
4025,Young Nudy,rap,SlimeBall 3,Slimeball,"['Young Nudy', ['atl trap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']]",0lMqNGDphWpGsIak2OhnyG,0,0.444,0.853,172853,0.535,9,0.197,-7.888,0.389,126.906,4,0.483
5705,City Morgue,rap,CITY MORGUE VOL 1: HELL OR HIGH WATER,Snow On Tha Bluff,"['City Morgue', ['dark trap', 'emo rap', 'underground hip hop', 'vapor trap'], ['horror punk']]",75bUSwa9lSW9KrBF2p2kND,0,0.147,0.626,134093,0.7490000000000001,1,0.139,-2.763,0.209,157.542,4,0.433
5052,tusken.,hip hop,Complex Channel Collective Tapes Vol. 3,Marbles,"['tusken.', ['chillhop', 'jazz boom bap', 'lo-fi beats'], ['acid idm', 'deep idm']]",5Gc0CM7a83XeqbrW5O5a6S,0,0.878,0.5479999999999999,110745,0.299,2,0.124,-13.825,0.331,78.156,4,0.289
5982,Ivy Adara,pop,Intraduction,Lies,"['Ivy Adara', ['australian pop', 'dance pop', 'electropop', 'indie cafe pop', 'indie electro-pop', 'pop', 'post-teen pop']]",0RH6keBiGP5tCUDkZNUdx4,0,0.385,0.679,184678,0.404,2,0.0729,-9.892,0.0719,95.91,4,0.34600000000000003
5586,Louis Landon,rock,Healing Hearts 4 - Solo Piano,Self-Assured,"['Louis Landon', ['classify', 'focus', 'neo-classical', 'new age', 'new age piano']]",6m1KWnlRUc8aAes4r0JvWg,0,0.995,0.315,277173,0.0305,10,0.102,-24.838,0.043,74.163,4,0.1
4557,Young Dolph,rap,Role Model,Still Smell Like It,"['Young Dolph', ['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",002QT7AS6h1LAF5dla8D92,0,0.0469,0.83,207827,0.653,1,0.112,-5.297999999999999,0.185,123.032,4,0.228
5434,Palisades,metal,Erase The Pain,Vendetta,"['Palisades', ['metalcore', 'post-screamo', 'screamo', 'trancecore']]",7zOCBxdRIcYVe7nbjFhFHc,0,0.000104,0.35600000000000004,214060,0.914,10,0.28800000000000003,-5.459,0.17600000000000002,195.992,4,0.177
5447,Saweetie,rap,High Maintenance,Too Many,"['Saweetie', ['cali rap', 'deep pop r&b', 'pop', 'r&b', 'trap queen']]",2iXLiWWCeqtntRCFcuaHKo,0,0.00824,0.7709999999999999,238117,0.627,6,0.14300000000000002,-5.324,0.0511,139.83700000000002,4,0.463
4724,Sleepy John,blues,Thunderstorm & Rain (Sleep & Mindfulness),"Thunder & Rain Sounds, Pt. 51","['Sleepy John', ['environmental'], ['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']]",3uOEmiSAFhDIWlROJnzRPe,0,0.000214,0.231,62917,0.344,10,0.4920000000000001,-33.922,0.0901,94.714,4,0.0344
5440,Birdman,rap,Lost At Sea 2,One Way,"['Birdman', ['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music'], ['australian alternative rock', 'australian rock', 'garage rock', 'post-punk', 'protopunk', 'pub rock', 'punk', 'punk blues']]",2BAhkckULM0jtkpuNcCndo,0,0.0025800000000000003,0.8190000000000001,206093,0.604,6,0.156,-7.57,0.0449,130.003,4,0.315
4253,Tee Grizzley,hip hop,Activated,Don't Even Trip (feat. Moneybagg Yo),"['Tee Grizzley', ['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",3bjVlWfIZ9tYFW9EhxWyp6,0,0.00372,0.7559999999999999,256000,0.637,9,0.325,-6.211,0.251,149.989,4,0.311
5886,SNBRN,house,Lovin' Me,Lovin' Me,"['SNBRN', ['bass house', 'deep groove house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop edm', 'progressive house', 'tropical house', 'vapor twitch']]",2dOdMaNhCRi15hKaWs1bLx,0,0.00145,0.71,280320,0.7929999999999999,11,0.037000000000000005,-7.13,0.0664,124.988,4,0.191
3571,Architects,metal,Holy Hell,Death Is Not Defeat,"['Architects', ['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'screamo', 'uk metalcore'], ['pop edm'], ['hopebeat'], ['bulgarian indie']]",5T1uebljPkznNMQHnBnPDy,0,0.000299,0.495,225040,0.929,8,0.114,-4.792,0.0526,95.013,4,0.222
7669,"Fear, and Loathing in Las Vegas",rock,The Gong of Knockout (TV Size ver.),The Gong of Knockout - TV Size ver.,"['Fear, and Loathing in Las Vegas', ['anime', 'idol rock', 'j-metal', 'j-pop', 'j-rock', 'japanese metalcore', 'japanese post-hardcore', 'otacore', 'trancecore']]",1i4zHXrS1rG0Z7kU640qzO,0,0.000617,0.4,89692,0.992,10,0.128,-2.426,0.273,179.975,4,0.398
6629,Lykke Li,pop,Spotify Singles,sex money feelings die - Recorded at Spotify Studios Stockholm,"['Lykke Li', ['art pop', 'chamber pop', 'electropop', 'folk-pop', 'indie pop', 'indietronica', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']]",0MRGc7t0cM9mLlQlfM7LFI,0,0.802,0.6890000000000001,159497,0.244,8,0.0912,-10.255,0.04,127.956,4,0.226
5308,eli.,country,broken again,broken again,"['eli.', ['contemporary country', 'country', 'country pop', 'country road', 'heartland rock', 'modern country rock', 'outlaw country', 'red dirt', 'texas country'], ['emo rap', 'lo-fi beats'], ['deep pop r&b', 'deep underground hip hop', 'trap soul', 'underground hip hop'], ['chillhop', 'lo-fi beats'], ['bass house', 'deep groove house', 'deep house', 'disco house', 'funky tech house', 'house', 'tech house'], ['house', 'progressive house', 'tropical house']]",3aVquWUeGs6BrPTiLCmWmH,0,0.276,0.445,180000,0.5660000000000001,2,0.119,-7.46,0.098,74.14,5,0.0662
7081,Mary Lattimore,pop,Hundreds of Days,Hello from the Edge of the Earth,"['Mary Lattimore', ['ambient', 'art pop', 'compositional ambient', 'drone', 'electra', 'experimental ambient', 'fourth world', 'freak folk']]",4enSqzRLAs0h7s4n50uMAj,0,0.938,0.5579999999999999,214190,0.15,6,0.0787,-14.946,0.0448,103.912,4,0.179
4986,Freddie Gibbs,hip hop,Freddie,Diamonds 2 (feat. Cassie Jo Craig & Irie Jane Gibbs),"['Freddie Gibbs', ['alternative hip hop', 'escape room', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']]",6ZmYHxLDM0c2wAG4UIrCUF,0,0.198,0.445,215696,0.597,6,0.198,-7.619,0.32,79.92,4,0.373
5427,Sleepy John,blues,Thunderstorm & Rain (Sleep & Mindfulness),"Thunder & Rain Sounds, Pt. 81","['Sleepy John', ['environmental'], ['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']]",3G8g4orZgB5i6VGF4qJaQs,0,0.000365,0.18600000000000005,71631,0.274,1,0.282,-37.796,0.0661,124.465,3,0.0378
4987,Getter,house,Visceral,All Is Lost,"['Getter', ['brostep', 'dark trap', 'edm', 'electro house', 'electronic trap', 'filthstep', 'underground hip hop'], ['estonian pop'], ['sky room']]",0fodhzGqcK6GWuQ4nvWlLr,0,0.00762,0.413,306000,0.769,7,0.126,-4.405,0.0469,80.039,4,0.112
3822,Moneybagg Yo,rap,RESET,RESET,"['Moneybagg Yo', ['rap', 'southern hip hop', 'trap music']]",19yscu9T9f4LDE1L0f9pSb,0,0.00687,0.772,126265,0.691,9,0.121,-8.36,0.197,156.111,4,0.345
5424,THEY.,r&b,Fireside,Tell Me (feat. Vic Mensa),"['THEY.', ['alternative r&b', 'pop', 'trap soul', 'underground hip hop'], ['comic', 'geek rock', 'permanent wave', 'pop rock', 'zolo'], ['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'indiecoustica', 'world worship', 'worship'], ['modern rock', 'pop punk'], ['atmosphere', 'focus'], ['deep metalcore'], ['brooklyn indie']]",4wMBHhPp9eHO0xJ1mmAFmb,0,0.17,0.675,174467,0.631,5,0.333,-6.032,0.0554,123.927,4,0.274
